Type,XIP,request_size,file_size,count,time (ns),Bandwidth (GB/s)
Posix,No_XIP,512,134217728,262144,385349766,0.348301
Posix,No_XIP,1024,134217728,131072,214997691,0.624275
Posix,No_XIP,2048,134217728,65536,115937846,1.157670
Posix,No_XIP,4096,134217728,32768,67112811,1.999882
Posix,No_XIP,8192,134217728,16384,47722750,2.812447
Posix,No_XIP,16384,134217728,8192,39507807,3.397246
Posix,No_XIP,32768,134217728,4096,34300638,3.912981
Posix,No_XIP,65536,134217728,2048,31045935,4.323198
Posix,No_XIP,131072,134217728,1024,30563706,4.391409
Posix,No_XIP,262144,134217728,512,29780996,4.506825
Posix,No_XIP,524288,134217728,256,29007331,4.627028
Posix,No_XIP,1048576,134217728,128,28702054,4.676241
Posix,No_XIP,512,134217728,262144,394817597,0.339949
Posix,No_XIP,1024,134217728,131072,218205100,0.615099
Posix,No_XIP,2048,134217728,65536,118704030,1.130692
Posix,No_XIP,4096,134217728,32768,68691455,1.953922
Posix,No_XIP,8192,134217728,16384,48333338,2.776918
Posix,No_XIP,16384,134217728,8192,39757680,3.375894
Posix,No_XIP,32768,134217728,4096,34470269,3.893724
Posix,No_XIP,65536,134217728,2048,31204417,4.301241
Posix,No_XIP,131072,134217728,1024,30000238,4.473889
Posix,No_XIP,262144,134217728,512,29648465,4.526971
Posix,No_XIP,524288,134217728,256,29005646,4.627297
Posix,No_XIP,1048576,134217728,128,28611604,4.691024
Posix,No_XIP,512,134217728,262144,388999254,0.345033
Posix,No_XIP,1024,134217728,131072,215000714,0.624266
Posix,No_XIP,2048,134217728,65536,117091461,1.146264
Posix,No_XIP,4096,134217728,32768,67481306,1.988962
Posix,No_XIP,8192,134217728,16384,47598665,2.819779
Posix,No_XIP,16384,134217728,8192,39551693,3.393476
Posix,No_XIP,32768,134217728,4096,34324775,3.910229
Posix,No_XIP,65536,134217728,2048,30716192,4.369608
Posix,No_XIP,131072,134217728,1024,30463706,4.405824
Posix,No_XIP,262144,134217728,512,29623842,4.530733
Posix,No_XIP,524288,134217728,256,29011200,4.626411
Posix,No_XIP,1048576,134217728,128,28718543,4.673556
Posix,No_XIP,512,134217728,262144,384178272,0.349363
Posix,No_XIP,1024,134217728,131072,215812488,0.621918
Posix,No_XIP,2048,134217728,65536,116333218,1.153735
Posix,No_XIP,4096,134217728,32768,67202654,1.997209
Posix,No_XIP,8192,134217728,16384,47283102,2.838598
Posix,No_XIP,16384,134217728,8192,39195057,3.424353
Posix,No_XIP,32768,134217728,4096,34128755,3.932687
Posix,No_XIP,65536,134217728,2048,30853792,4.350121
Posix,No_XIP,131072,134217728,1024,30309319,4.428266
Posix,No_XIP,262144,134217728,512,29569018,4.539134
Posix,No_XIP,524288,134217728,256,28938291,4.638067
Posix,No_XIP,1048576,134217728,128,28653641,4.684142
Posix,No_XIP,512,134217728,262144,388988429,0.345043
Posix,No_XIP,1024,134217728,131072,216113210,0.621053
Posix,No_XIP,2048,134217728,65536,117128793,1.145899
Posix,No_XIP,4096,134217728,32768,67608298,1.985226
Posix,No_XIP,8192,134217728,16384,47637897,2.817457
Posix,No_XIP,16384,134217728,8192,39481440,3.399515
Posix,No_XIP,32768,134217728,4096,34446587,3.896401
Posix,No_XIP,65536,134217728,2048,31318048,4.285635
Posix,No_XIP,131072,134217728,1024,30354719,4.421643
Posix,No_XIP,262144,134217728,512,29801736,4.503688
Posix,No_XIP,524288,134217728,256,29041788,4.621538
Posix,No_XIP,1048576,134217728,128,28666126,4.682102
Posix,No_XIP,512,134217728,262144,391655598,0.342693
Posix,No_XIP,1024,134217728,131072,217365300,0.617475
Posix,No_XIP,2048,134217728,65536,118019513,1.137250
Posix,No_XIP,4096,134217728,32768,68279964,1.965697
Posix,No_XIP,8192,134217728,16384,48054637,2.793023
Posix,No_XIP,16384,134217728,8192,39554812,3.393209
Posix,No_XIP,32768,134217728,4096,34198471,3.924670
Posix,No_XIP,65536,134217728,2048,30941696,4.337762
Posix,No_XIP,131072,134217728,1024,30210935,4.442687
Posix,No_XIP,262144,134217728,512,29715637,4.516737
Posix,No_XIP,524288,134217728,256,28876875,4.647931
Posix,No_XIP,1048576,134217728,128,28606179,4.691914
Posix,No_XIP,512,134217728,262144,390142774,0.344022
Posix,No_XIP,1024,134217728,131072,216714326,0.619330
Posix,No_XIP,2048,134217728,65536,120266458,1.116003
Posix,No_XIP,4096,134217728,32768,67824655,1.978893
Posix,No_XIP,8192,134217728,16384,47579072,2.820940
Posix,No_XIP,16384,134217728,8192,39478899,3.399733
Posix,No_XIP,32768,134217728,4096,34422847,3.899089
Posix,No_XIP,65536,134217728,2048,30918464,4.341022
Posix,No_XIP,131072,134217728,1024,30273367,4.433525
Posix,No_XIP,262144,134217728,512,29756906,4.510473
Posix,No_XIP,524288,134217728,256,28953327,4.635658
Posix,No_XIP,1048576,134217728,128,28587452,4.694987
Quill,No_XIP,512,134217728,262144,586601833,0.228806
Quill,No_XIP,1024,134217728,131072,271302933,0.494715
Quill,No_XIP,2048,134217728,65536,161123288,0.833013
Quill,No_XIP,4096,134217728,32768,117692144,1.140414
Quill,No_XIP,8192,134217728,16384,104703085,1.281889
Quill,No_XIP,16384,134217728,8192,101251174,1.325592
Quill,No_XIP,32768,134217728,4096,104496045,1.284429
Quill,No_XIP,65536,134217728,2048,102437701,1.310238
Quill,No_XIP,131072,134217728,1024,104128239,1.288966
Quill,No_XIP,262144,134217728,512,100688678,1.332997
Quill,No_XIP,524288,134217728,256,103223916,1.300258
Quill,No_XIP,1048576,134217728,128,100559715,1.334707
Quill,No_XIP,512,134217728,262144,562618508,0.238559
Quill,No_XIP,1024,134217728,131072,266299398,0.504011
Quill,No_XIP,2048,134217728,65536,162926456,0.823793
Quill,No_XIP,4096,134217728,32768,117619368,1.141119
Quill,No_XIP,8192,134217728,16384,100593931,1.334253
Quill,No_XIP,16384,134217728,8192,92052536,1.458056
Quill,No_XIP,32768,134217728,4096,94832072,1.415320
Quill,No_XIP,65536,134217728,2048,96253076,1.394425
Quill,No_XIP,131072,134217728,1024,97166251,1.381320
Quill,No_XIP,262144,134217728,512,93418202,1.436741
Quill,No_XIP,524288,134217728,256,94089568,1.426489
Quill,No_XIP,1048576,134217728,128,95455250,1.406080
Quill,No_XIP,512,134217728,262144,595737981,0.225297
Quill,No_XIP,1024,134217728,131072,256791977,0.522671
Quill,No_XIP,2048,134217728,65536,161764511,0.829711
Quill,No_XIP,4096,134217728,32768,117913233,1.138275
Quill,No_XIP,8192,134217728,16384,102539219,1.308940
Quill,No_XIP,16384,134217728,8192,103440541,1.297535
Quill,No_XIP,32768,134217728,4096,103903501,1.291754
Quill,No_XIP,65536,134217728,2048,101584219,1.321246
Quill,No_XIP,131072,134217728,1024,102750337,1.306251
Quill,No_XIP,262144,134217728,512,102093412,1.314656
Quill,No_XIP,524288,134217728,256,101850230,1.317795
Quill,No_XIP,1048576,134217728,128,100090009,1.340970
Quill,No_XIP,512,134217728,262144,509557033,0.263401
Quill,No_XIP,1024,134217728,131072,279253640,0.480630
Quill,No_XIP,2048,134217728,65536,156134448,0.859629
Quill,No_XIP,4096,134217728,32768,119663959,1.121622
Quill,No_XIP,8192,134217728,16384,97531348,1.376150
Quill,No_XIP,16384,134217728,8192,93523226,1.435127
Quill,No_XIP,32768,134217728,4096,97339032,1.378869
Quill,No_XIP,65536,134217728,2048,98121640,1.367871
Quill,No_XIP,131072,134217728,1024,98228598,1.366381
Quill,No_XIP,262144,134217728,512,95921601,1.399244
Quill,No_XIP,524288,134217728,256,98766577,1.358939
Quill,No_XIP,1048576,134217728,128,101458889,1.322878
Quill,No_XIP,512,134217728,262144,597434824,0.224657
Quill,No_XIP,1024,134217728,131072,247628270,0.542013
Quill,No_XIP,2048,134217728,65536,179417360,0.748075
Quill,No_XIP,4096,134217728,32768,118650377,1.131204
Quill,No_XIP,8192,134217728,16384,101810962,1.318303
Quill,No_XIP,16384,134217728,8192,99390343,1.350410
Quill,No_XIP,32768,134217728,4096,101259507,1.325483
Quill,No_XIP,65536,134217728,2048,101733960,1.319301
Quill,No_XIP,131072,134217728,1024,99811667,1.344710
Quill,No_XIP,262144,134217728,512,100147604,1.340199
Quill,No_XIP,524288,134217728,256,100811394,1.331375
Quill,No_XIP,1048576,134217728,128,100663921,1.333325
Quill,No_XIP,512,134217728,262144,520144736,0.258039
Quill,No_XIP,1024,134217728,131072,259344188,0.517527
Quill,No_XIP,2048,134217728,65536,163680089,0.820000
Quill,No_XIP,4096,134217728,32768,117155377,1.145639
Quill,No_XIP,8192,134217728,16384,99609750,1.347436
Quill,No_XIP,16384,134217728,8192,94805198,1.415721
Quill,No_XIP,32768,134217728,4096,103629102,1.295174
Quill,No_XIP,65536,134217728,2048,103236472,1.300100
Quill,No_XIP,131072,134217728,1024,102093721,1.314652
Quill,No_XIP,262144,134217728,512,101807656,1.318346
Quill,No_XIP,524288,134217728,256,102827430,1.305272
Quill,No_XIP,1048576,134217728,128,103741844,1.293767
Quill,No_XIP,512,134217728,262144,508986581,0.263696
Quill,No_XIP,1024,134217728,131072,267715925,0.501344
Quill,No_XIP,2048,134217728,65536,172167227,0.779578
Quill,No_XIP,4096,134217728,32768,120479335,1.114031
Quill,No_XIP,8192,134217728,16384,103053325,1.302410
Quill,No_XIP,16384,134217728,8192,96800311,1.386542
Quill,No_XIP,32768,134217728,4096,101662475,1.320229
Quill,No_XIP,65536,134217728,2048,100173594,1.339851
Quill,No_XIP,131072,134217728,1024,99790669,1.344993
Quill,No_XIP,262144,134217728,512,100538839,1.334984
Quill,No_XIP,524288,134217728,256,98760006,1.359029
Quill,No_XIP,1048576,134217728,128,99816687,1.344642
Quill,No_XIP,512,134217728,262144,551966415,0.243163
Quill,No_XIP,1024,134217728,131072,238916912,0.561776
Quill,No_XIP,2048,134217728,65536,165256558,0.812178
Quill,No_XIP,4096,134217728,32768,119812984,1.120227
Quill,No_XIP,8192,134217728,16384,102317024,1.311783
Quill,No_XIP,16384,134217728,8192,94621491,1.418470
Quill,No_XIP,32768,134217728,4096,101654744,1.320329
Quill,No_XIP,65536,134217728,2048,101716164,1.319532
Quill,No_XIP,131072,134217728,1024,100109356,1.340711
Quill,No_XIP,262144,134217728,512,100585697,1.334362
Quill,No_XIP,524288,134217728,256,100618035,1.333933
Quill,No_XIP,1048576,134217728,128,101330620,1.324553
Quill,No_XIP,512,134217728,262144,594834527,0.225639
Quill,No_XIP,1024,134217728,131072,278257830,0.482350
Quill,No_XIP,2048,134217728,65536,168561308,0.796255
Quill,No_XIP,4096,134217728,32768,118951489,1.128340
Quill,No_XIP,8192,134217728,16384,101176631,1.326568
Quill,No_XIP,16384,134217728,8192,98235390,1.366287
Quill,No_XIP,32768,134217728,4096,103863529,1.292251
Quill,No_XIP,65536,134217728,2048,102241287,1.312755
Quill,No_XIP,131072,134217728,1024,101827144,1.318094
Quill,No_XIP,262144,134217728,512,101593971,1.321119
Quill,No_XIP,524288,134217728,256,101971571,1.316227
Quill,No_XIP,1048576,134217728,128,102472967,1.309787
Quill,No_XIP,512,134217728,262144,526355988,0.254994
Quill,No_XIP,1024,134217728,131072,249316245,0.538343
Quill,No_XIP,2048,134217728,65536,157866328,0.850199
Quill,No_XIP,4096,134217728,32768,119113906,1.126802
Quill,No_XIP,8192,134217728,16384,103154851,1.301129
Quill,No_XIP,16384,134217728,8192,93146626,1.440930
Quill,No_XIP,32768,134217728,4096,103945944,1.291226
Quill,No_XIP,65536,134217728,2048,99870711,1.343915
Quill,No_XIP,131072,134217728,1024,101806721,1.318358
Quill,No_XIP,262144,134217728,512,100863814,1.330683
Quill,No_XIP,524288,134217728,256,100959050,1.329427
Quill,No_XIP,1048576,134217728,128,102327714,1.311646
Posix,XIP,512,134217728,262144,161162016,0.832812
Posix,XIP,1024,134217728,131072,92196492,1.455779
Posix,XIP,2048,134217728,65536,55802972,2.405208
Posix,XIP,4096,134217728,32768,37606487,3.569005
Posix,XIP,8192,134217728,16384,32914088,4.077820
Posix,XIP,16384,134217728,8192,31665697,4.238584
Posix,XIP,32768,134217728,4096,38224891,3.511265
Posix,XIP,65536,134217728,2048,38185063,3.514927
Posix,XIP,131072,134217728,1024,37797838,3.550937
Posix,XIP,262144,134217728,512,38078329,3.524780
Posix,XIP,524288,134217728,256,38266407,3.507456
Posix,XIP,1048576,134217728,128,38233714,3.510455
Posix,XIP,512,134217728,262144,160595648,0.835749
Posix,XIP,1024,134217728,131072,91208198,1.471553
Posix,XIP,2048,134217728,65536,55425683,2.421580
Posix,XIP,4096,134217728,32768,37391468,3.589528
Posix,XIP,8192,134217728,16384,32873605,4.082842
Posix,XIP,16384,134217728,8192,32396901,4.142919
Posix,XIP,32768,134217728,4096,38283856,3.505857
Posix,XIP,65536,134217728,2048,38212667,3.512388
Posix,XIP,131072,134217728,1024,37945430,3.537125
Posix,XIP,262144,134217728,512,38147754,3.518365
Posix,XIP,524288,134217728,256,38344212,3.500339
Posix,XIP,1048576,134217728,128,38274584,3.506706
Posix,XIP,512,134217728,262144,159179304,0.843186
Posix,XIP,1024,134217728,131072,90883599,1.476809
Posix,XIP,2048,134217728,65536,55324249,2.426020
Posix,XIP,4096,134217728,32768,37339500,3.594524
Posix,XIP,8192,134217728,16384,32847711,4.086060
Posix,XIP,16384,134217728,8192,31817113,4.218413
Posix,XIP,32768,134217728,4096,38499434,3.486226
Posix,XIP,65536,134217728,2048,38163014,3.516958
Posix,XIP,131072,134217728,1024,37879130,3.543316
Posix,XIP,262144,134217728,512,37992150,3.532775
Posix,XIP,524288,134217728,256,38262857,3.507781
Posix,XIP,1048576,134217728,128,38214341,3.512235
Posix,XIP,512,134217728,262144,159687126,0.840504
Posix,XIP,1024,134217728,131072,91310044,1.469912
Posix,XIP,2048,134217728,65536,55546279,2.416323
Posix,XIP,4096,134217728,32768,37473534,3.581667
Posix,XIP,8192,134217728,16384,32905848,4.078841
Posix,XIP,16384,134217728,8192,32399141,4.142632
Posix,XIP,32768,134217728,4096,38440185,3.491599
Posix,XIP,65536,134217728,2048,38372539,3.497755
Posix,XIP,131072,134217728,1024,37949027,3.536790
Posix,XIP,262144,134217728,512,38137694,3.519293
Posix,XIP,524288,134217728,256,38334810,3.501197
Posix,XIP,1048576,134217728,128,38343174,3.500433
Posix,XIP,512,134217728,262144,158887823,0.844733
Posix,XIP,1024,134217728,131072,90962037,1.475536
Posix,XIP,2048,134217728,65536,55246869,2.429418
Posix,XIP,4096,134217728,32768,37318308,3.596565
Posix,XIP,8192,134217728,16384,32770835,4.095646
Posix,XIP,16384,134217728,8192,31688970,4.235471
Posix,XIP,32768,134217728,4096,38081826,3.524456
Posix,XIP,65536,134217728,2048,38130895,3.519921
Posix,XIP,131072,134217728,1024,37768324,3.553712
Posix,XIP,262144,134217728,512,37976592,3.534223
Posix,XIP,524288,134217728,256,38274338,3.506729
Posix,XIP,1048576,134217728,128,38209775,3.512654
Posix,XIP,512,134217728,262144,160415099,0.836690
Posix,XIP,1024,134217728,131072,91036674,1.474326
Posix,XIP,2048,134217728,65536,55308207,2.426724
Posix,XIP,4096,134217728,32768,37366610,3.591916
Posix,XIP,8192,134217728,16384,32831811,4.088039
Posix,XIP,16384,134217728,8192,31484570,4.262968
Posix,XIP,32768,134217728,4096,38318655,3.502673
Posix,XIP,65536,134217728,2048,38198145,3.513724
Posix,XIP,131072,134217728,1024,37832693,3.547665
Posix,XIP,262144,134217728,512,38176937,3.515676
Posix,XIP,524288,134217728,256,38305799,3.503849
Posix,XIP,1048576,134217728,128,38258671,3.508165
Posix,XIP,512,134217728,262144,162602614,0.825434
Posix,XIP,1024,134217728,131072,93064431,1.442202
Posix,XIP,2048,134217728,65536,56337272,2.382397
Posix,XIP,4096,134217728,32768,37895736,3.541763
Posix,XIP,8192,134217728,16384,33261919,4.035177
Posix,XIP,16384,134217728,8192,31785064,4.222667
Posix,XIP,32768,134217728,4096,38545572,3.482053
Posix,XIP,65536,134217728,2048,38220853,3.511636
Posix,XIP,131072,134217728,1024,37871940,3.543989
Posix,XIP,262144,134217728,512,38107870,3.522047
Posix,XIP,524288,134217728,256,38301677,3.504226
Posix,XIP,1048576,134217728,128,38256245,3.508387
Posix,XIP,512,134217728,262144,161052631,0.833378
Posix,XIP,1024,134217728,131072,92254268,1.454867
Posix,XIP,2048,134217728,65536,56021593,2.395821
Posix,XIP,4096,134217728,32768,37646970,3.565167
Posix,XIP,8192,134217728,16384,33015130,4.065340
Posix,XIP,16384,134217728,8192,31889358,4.208856
Posix,XIP,32768,134217728,4096,38287842,3.505492
Posix,XIP,65536,134217728,2048,38227562,3.511020
Posix,XIP,131072,134217728,1024,37870322,3.544140
Posix,XIP,262144,134217728,512,38235898,3.510254
Posix,XIP,524288,134217728,256,38313740,3.503123
Posix,XIP,1048576,134217728,128,38284853,3.505766
Posix,XIP,512,134217728,262144,162563717,0.825632
Posix,XIP,1024,134217728,131072,92481961,1.451285
Posix,XIP,2048,134217728,65536,56083095,2.393194
Posix,XIP,4096,134217728,32768,37721930,3.558082
Posix,XIP,8192,134217728,16384,33030930,4.063395
Posix,XIP,16384,134217728,8192,31833013,4.216306
Posix,XIP,32768,134217728,4096,38634182,3.474067
Posix,XIP,65536,134217728,2048,38168154,3.516485
Posix,XIP,131072,134217728,1024,37802213,3.550526
Posix,XIP,262144,134217728,512,38114536,3.521432
Posix,XIP,524288,134217728,256,38297825,3.504578
Posix,XIP,1048576,134217728,128,38301940,3.504202
Posix,XIP,512,134217728,262144,159956639,0.839088
Posix,XIP,1024,134217728,131072,91466523,1.467397
Posix,XIP,2048,134217728,65536,55447515,2.420627
Posix,XIP,4096,134217728,32768,37380808,3.590552
Posix,XIP,8192,134217728,16384,32890891,4.080696
Posix,XIP,16384,134217728,8192,31498883,4.261031
Posix,XIP,32768,134217728,4096,38301732,3.504221
Posix,XIP,65536,134217728,2048,38245105,3.509409
Posix,XIP,131072,134217728,1024,37834116,3.547532
Posix,XIP,262144,134217728,512,38078201,3.524792
Posix,XIP,524288,134217728,256,38338728,3.500839
Posix,XIP,1048576,134217728,128,38271025,3.507032
Quill,XIP,512,134217728,262144,338278866,0.396767
Quill,XIP,1024,134217728,131072,155398763,0.863699
Quill,XIP,2048,134217728,65536,96254842,1.394400
Quill,XIP,4096,134217728,32768,57289869,2.342783
Quill,XIP,8192,134217728,16384,37117559,3.616017
Quill,XIP,16384,134217728,8192,29036816,4.622329
Quill,XIP,32768,134217728,4096,24984988,5.371935
Quill,XIP,65536,134217728,2048,22179396,6.051460
Quill,XIP,131072,134217728,1024,21734561,6.175314
Quill,XIP,262144,134217728,512,21734842,6.175234
Quill,XIP,524288,134217728,256,21300192,6.301245
Quill,XIP,1048576,134217728,128,23450632,5.723416
Quill,XIP,512,134217728,262144,337531792,0.397645
Quill,XIP,1024,134217728,131072,155490429,0.863190
Quill,XIP,2048,134217728,65536,96315383,1.393523
Quill,XIP,4096,134217728,32768,57279287,2.343216
Quill,XIP,8192,134217728,16384,37123904,3.615399
Quill,XIP,16384,134217728,8192,29039158,4.621957
Quill,XIP,32768,134217728,4096,25028864,5.362518
Quill,XIP,65536,134217728,2048,22202502,6.045162
Quill,XIP,131072,134217728,1024,21177295,6.337813
Quill,XIP,262144,134217728,512,21698101,6.185690
Quill,XIP,524288,134217728,256,21345569,6.287850
Quill,XIP,1048576,134217728,128,23445671,5.724627
Quill,XIP,512,134217728,262144,337443728,0.397748
Quill,XIP,1024,134217728,131072,155395856,0.863715
Quill,XIP,2048,134217728,65536,96325122,1.393382
Quill,XIP,4096,134217728,32768,57285634,2.342956
Quill,XIP,8192,134217728,16384,37119420,3.615836
Quill,XIP,16384,134217728,8192,29162856,4.602352
Quill,XIP,32768,134217728,4096,24989945,5.370869
Quill,XIP,65536,134217728,2048,22171421,6.053637
Quill,XIP,131072,134217728,1024,21797087,6.157599
Quill,XIP,262144,134217728,512,21723856,6.178357
Quill,XIP,524288,134217728,256,21292946,6.303389
Quill,XIP,1048576,134217728,128,23481480,5.715897
Quill,XIP,512,134217728,262144,338070103,0.397012
Quill,XIP,1024,134217728,131072,155979163,0.860485
Quill,XIP,2048,134217728,65536,96572550,1.389812
Quill,XIP,4096,134217728,32768,57388092,2.338773
Quill,XIP,8192,134217728,16384,37163131,3.611583
Quill,XIP,16384,134217728,8192,29024965,4.624217
Quill,XIP,32768,134217728,4096,25031608,5.361930
Quill,XIP,65536,134217728,2048,22212501,6.042441
Quill,XIP,131072,134217728,1024,21573527,6.221409
Quill,XIP,262144,134217728,512,21718871,6.179775
Quill,XIP,524288,134217728,256,21253220,6.315171
Quill,XIP,1048576,134217728,128,23462348,5.720558
Quill,XIP,512,134217728,262144,337813682,0.397313
Quill,XIP,1024,134217728,131072,155407711,0.863649
Quill,XIP,2048,134217728,65536,96325868,1.393372
Quill,XIP,4096,134217728,32768,57278989,2.343228
Quill,XIP,8192,134217728,16384,37108492,3.616901
Quill,XIP,16384,134217728,8192,28904290,4.643523
Quill,XIP,32768,134217728,4096,24964304,5.376386
Quill,XIP,65536,134217728,2048,22188380,6.049010
Quill,XIP,131072,134217728,1024,21218301,6.325564
Quill,XIP,262144,134217728,512,21677248,6.191641
Quill,XIP,524288,134217728,256,21282930,6.306356
Quill,XIP,1048576,134217728,128,23480301,5.716184
Quill,XIP,512,134217728,262144,336952243,0.398329
Quill,XIP,1024,134217728,131072,155410719,0.863632
Quill,XIP,2048,134217728,65536,96337333,1.393206
Quill,XIP,4096,134217728,32768,57279503,2.343207
Quill,XIP,8192,134217728,16384,37141891,3.613648
Quill,XIP,16384,134217728,8192,29036612,4.622362
Quill,XIP,32768,134217728,4096,24992007,5.370426
Quill,XIP,65536,134217728,2048,22218737,6.040745
Quill,XIP,131072,134217728,1024,21179433,6.337173
Quill,XIP,262144,134217728,512,21659738,6.196646
Quill,XIP,524288,134217728,256,21213608,6.326964
Quill,XIP,1048576,134217728,128,23475593,5.717331
Quill,XIP,512,134217728,262144,338447476,0.396569
Quill,XIP,1024,134217728,131072,155504294,0.863113
Quill,XIP,2048,134217728,65536,96317276,1.393496
Quill,XIP,4096,134217728,32768,57278974,2.343229
Quill,XIP,8192,134217728,16384,37124319,3.615359
Quill,XIP,16384,134217728,8192,28986169,4.630406
Quill,XIP,32768,134217728,4096,25003190,5.368024
Quill,XIP,65536,134217728,2048,22196328,6.046844
Quill,XIP,131072,134217728,1024,21226602,6.323091
Quill,XIP,262144,134217728,512,21660581,6.196405
Quill,XIP,524288,134217728,256,21347935,6.287153
Quill,XIP,1048576,134217728,128,23519393,5.706683
Quill,XIP,512,134217728,262144,337388718,0.397813
Quill,XIP,1024,134217728,131072,155413744,0.863616
Quill,XIP,2048,134217728,65536,96293056,1.393846
Quill,XIP,4096,134217728,32768,57269931,2.343599
Quill,XIP,8192,134217728,16384,37118820,3.615894
Quill,XIP,16384,134217728,8192,29031615,4.623157
Quill,XIP,32768,134217728,4096,24963583,5.376541
Quill,XIP,65536,134217728,2048,22175630,6.052488
Quill,XIP,131072,134217728,1024,21368896,6.280986
Quill,XIP,262144,134217728,512,21733237,6.175690
Quill,XIP,524288,134217728,256,21255962,6.314357
Quill,XIP,1048576,134217728,128,23472450,5.718096
Quill,XIP,512,134217728,262144,338930096,0.396004
Quill,XIP,1024,134217728,131072,155387949,0.863759
Quill,XIP,2048,134217728,65536,96311450,1.393580
Quill,XIP,4096,134217728,32768,57301897,2.342291
Quill,XIP,8192,134217728,16384,37082124,3.619472
Quill,XIP,16384,134217728,8192,29038155,4.622116
Quill,XIP,32768,134217728,4096,24959060,5.377515
Quill,XIP,65536,134217728,2048,22180392,6.051188
Quill,XIP,131072,134217728,1024,21518904,6.237201
Quill,XIP,262144,134217728,512,21702832,6.184342
Quill,XIP,524288,134217728,256,21201513,6.330573
Quill,XIP,1048576,134217728,128,23483388,5.715433
Quill,XIP,512,134217728,262144,338089484,0.396989
Quill,XIP,1024,134217728,131072,155433842,0.863504
Quill,XIP,2048,134217728,65536,96318350,1.393480
Quill,XIP,4096,134217728,32768,57282146,2.343099
Quill,XIP,8192,134217728,16384,37090724,3.618633
Quill,XIP,16384,134217728,8192,28962643,4.634167
Quill,XIP,32768,134217728,4096,24968142,5.375559
Quill,XIP,65536,134217728,2048,22173841,6.052976
Quill,XIP,131072,134217728,1024,21124646,6.353608
Quill,XIP,262144,134217728,512,21710841,6.182060
Quill,XIP,524288,134217728,256,21261659,6.312665
Quill,XIP,1048576,134217728,128,23451884,5.723111
Posix,No_XIP,512,4294967296,8388608,12257251238,0.350402
Posix,No_XIP,1024,4294967296,4194304,6899901975,0.622468
Posix,No_XIP,2048,4294967296,2097152,3760181867,1.142223
Posix,No_XIP,4096,4294967296,1048576,2188023950,1.962943
Posix,No_XIP,8192,4294967296,524288,1526263823,2.814040
Posix,No_XIP,16384,4294967296,262144,1269109574,3.384237
Posix,No_XIP,32768,4294967296,131072,1104141955,3.889869
Posix,No_XIP,65536,4294967296,65536,1000906922,4.291076
Posix,No_XIP,131072,4294967296,32768,968205515,4.436008
Posix,No_XIP,262144,4294967296,16384,956427620,4.490635
Posix,No_XIP,524288,4294967296,8192,929995630,4.618266
Posix,No_XIP,1048576,4294967296,4096,916491233,4.686316
Posix,No_XIP,512,4294967296,8388608,12419574343,0.345822
Posix,No_XIP,1024,4294967296,4194304,6954869595,0.617548
Posix,No_XIP,2048,4294967296,2097152,3777897496,1.136867
Posix,No_XIP,4096,4294967296,1048576,2146064961,2.001322
Posix,No_XIP,8192,4294967296,524288,1526270379,2.814028
Posix,No_XIP,16384,4294967296,262144,1263128193,3.400262
Posix,No_XIP,32768,4294967296,131072,1104407761,3.888933
Posix,No_XIP,65536,4294967296,65536,1001153628,4.290018
Posix,No_XIP,131072,4294967296,32768,979892695,4.383100
Posix,No_XIP,262144,4294967296,16384,955304346,4.495915
Posix,No_XIP,524288,4294967296,8192,929541321,4.620523
Posix,No_XIP,1048576,4294967296,4096,919132801,4.672847
Posix,No_XIP,512,4294967296,8388608,12476243178,0.344252
Posix,No_XIP,1024,4294967296,4194304,6995356706,0.613974
Posix,No_XIP,2048,4294967296,2097152,3793641785,1.132149
Posix,No_XIP,4096,4294967296,1048576,2171831643,1.977578
Posix,No_XIP,8192,4294967296,524288,1540246591,2.788493
Posix,No_XIP,16384,4294967296,262144,1267848957,3.387602
Posix,No_XIP,32768,4294967296,131072,1104823399,3.887470
Posix,No_XIP,65536,4294967296,65536,997718056,4.304791
Posix,No_XIP,131072,4294967296,32768,969239412,4.431276
Posix,No_XIP,262144,4294967296,16384,959826961,4.474731
Posix,No_XIP,524288,4294967296,8192,930674141,4.614899
Posix,No_XIP,1048576,4294967296,4096,921493108,4.660878
Posix,No_XIP,512,4294967296,8388608,12785389716,0.335928
Posix,No_XIP,1024,4294967296,4194304,7169663276,0.599047
Posix,No_XIP,2048,4294967296,2097152,3892382055,1.103429
Posix,No_XIP,4096,4294967296,1048576,2222013847,1.932917
Posix,No_XIP,8192,4294967296,524288,1563791308,2.746509
Posix,No_XIP,16384,4294967296,262144,1285891119,3.340071
Posix,No_XIP,32768,4294967296,131072,1113955870,3.855599
Posix,No_XIP,65536,4294967296,65536,1005103954,4.273157
Posix,No_XIP,131072,4294967296,32768,977820031,4.392390
Posix,No_XIP,262144,4294967296,16384,955190410,4.496451
Posix,No_XIP,524288,4294967296,8192,931366634,4.611468
Posix,No_XIP,1048576,4294967296,4096,920732982,4.664726
Posix,No_XIP,512,4294967296,8388608,12127082342,0.354163
Posix,No_XIP,1024,4294967296,4194304,6923047085,0.620387
Posix,No_XIP,2048,4294967296,2097152,3774941108,1.137757
Posix,No_XIP,4096,4294967296,1048576,2165180685,1.983653
Posix,No_XIP,8192,4294967296,524288,1527996044,2.810850
Posix,No_XIP,16384,4294967296,262144,1256123227,3.419224
